Period Name,Ward Description,Product Description,Quantity
 20-Nov-2014,Galliers Canning Ward (Med/205SURG),Azithromycin 500mg Tablet (3),6.00
 20-Nov-2014,Galliers Canning Ward (Med/205SURG),Benzylpenicillin 1.2g Vial (1),60.00
 20-Nov-2014,Galliers Canning Ward (Med/205SURG),Ceftriaxone 1g Vial (1),30.00
 20-Nov-2014,Galliers Canning Ward (Med/205SURG),Cephalexin 500mg Capsule (20),60.00
 20-Nov-2014,Galliers Canning Ward (Med/205SURG),Clindamycin 150mg Capsule (24),48.00
 20-Nov-2014,Galliers Canning Ward (Med/205SURG),Clotrimazole 1% (10mg/g) Cream (20g),2.00
 20-Nov-2014,Galliers Canning Ward (Med/205SURG),Doxycycline 100mg Tablet (7),21.00
 20-Nov-2014,Galliers Canning Ward (Med/205SURG),Flucloxacillin 1g Vial (10),90.00
 20-Nov-2014,Galliers Canning Ward (Med/205SURG),Flucloxacillin 500mg Capsule (24),48.00
 20-Nov-2014,Galliers Canning Ward (Med/205SURG),Metronidazole 500mg/100mL Infusion (10),20.00
 20-Nov-2014,Galliers Canning Ward (Med/205SURG),Metronidazole 400mg Tablet (21),42.00
 20-Nov-2014,Galliers Canning Ward (Med/205SURG),"Nystatin 100,000unit/mL Suspension (24mL)",2.00
 20-Nov-2014,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial (1),70.00
 20-Nov-2014,Galliers Canning Ward (Med/205SURG),Roxithromycin 300mg Tablet (5),10.00
 20-Nov-2014,Galliers Canning Ward (Med/205SURG),Vancomycin 1g Vial (1),8.00
 20-Nov-2014,Galliers Canning Ward (Med/205SURG),Vancomycin 500mg Vial (10),20.00
 21-Nov-2014,Galliers Canning Ward (Med/205SURG),Clindamycin 150mg Capsule (24),96.00
 24-Nov-2014,Galliers Canning Ward (Med/205SURG),Meropenem 1g Vial (5),10.00
 24-Nov-2014,Galliers Canning Ward (Med/205SURG),Meropenem 500mg Vial (5),5.00
 24-Nov-2014,Galliers Canning Ward (Med/205SURG),Vancomycin 1g Vial (1),10.00
 26-Nov-2014,Galliers Canning Ward (Med/205SURG),Meropenem 500mg Vial (5),15.00
 26-Nov-2014,Galliers Canning Ward (Med/205SURG),Meropenem 500mg Vial (5),15.00
 26-Nov-2014,Galliers Canning Ward (Med/205SURG),Erythromycin Ethyl Succinate 400mg Tablet (25),13.00
 27-Nov-2014,Galliers Canning Ward (Med/205SURG),Amoxycillin 1g Vial (10),30.00
 27-Nov-2014,Galliers Canning Ward (Med/205SURG),Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),40.00
 27-Nov-2014,Galliers Canning Ward (Med/205SURG),Azithromycin 500mg Vial (1),10.00
 27-Nov-2014,Galliers Canning Ward (Med/205SURG),Ceftriaxone 1g Vial (1),10.00
 27-Nov-2014,Galliers Canning Ward (Med/205SURG),Cephazolin 1g Vial (10),40.00
 27-Nov-2014,Galliers Canning Ward (Med/205SURG),Ciprofloxacin 500mg Tablet (14),28.00
 27-Nov-2014,Galliers Canning Ward (Med/205SURG),Clotrimazole 1% (10mg/g) Cream (20g),2.00
 27-Nov-2014,Galliers Canning Ward (Med/205SURG),Doxycycline 100mg Tablet (7),35.00
 27-Nov-2014,Galliers Canning Ward (Med/205SURG),Flucloxacillin 1g Vial (10),40.00
 27-Nov-2014,Galliers Canning Ward (Med/205SURG),Metronidazole 500mg/100mL Infusion (10),10.00
 27-Nov-2014,Galliers Canning Ward (Med/205SURG),"Nystatin 100,000unit/mL Suspension (24mL)",3.00
 27-Nov-2014,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial (1),70.00
 27-Nov-2014,Galliers Canning Ward (Med/205SURG),Trimethoprim 300mg Tablet (7),14.00
 04-Nov-2014,Intensive Care Unit,Ceftriaxone 1g Vial (1),15.00
 04-Nov-2014,Intensive Care Unit,Chloramphenicol 0.5% (5mg/mL) Eye Drop (10mL),2.00
 04-Nov-2014,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),15.00
 05-Nov-2014,Intensive Care Unit,Lincomycin 600mg/2mL Vial (5),5.00
 11-Nov-2014,Intensive Care Unit,Ceftriaxone 1g Vial (1),5.00
 11-Nov-2014,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),7.00
 14-Nov-2014,Intensive Care Unit,Amoxycillin 1g Vial (5),15.00
 14-Nov-2014,Intensive Care Unit,Ceftriaxone 1g Vial (1),20.00
 14-Nov-2014,Intensive Care Unit,Gentamicin 80mg/2mL Ampoule (50),50.00
 17-Nov-2014,Intensive Care Unit,Meropenem 1g Vial (5),15.00
 19-Nov-2014,Intensive Care Unit,Azithromycin 500mg Vial (1),2.00
 19-Nov-2014,Intensive Care Unit,Azithromycin 500mg Vial (1),8.00
 19-Nov-2014,Intensive Care Unit,Cephazolin 1g Vial (10),20.00
 19-Nov-2014,Intensive Care Unit,Erythromycin Lactobionate 1g Vial (1),2.00
 19-Nov-2014,Intensive Care Unit,Gentamicin 80mg/2mL Ampoule (50),20.00
 19-Nov-2014,Intensive Care Unit,Meropenem 1g Vial (5),10.00
 19-Nov-2014,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),45.00
 19-Nov-2014,Intensive Care Unit,Vancomycin 1g Vial (1),8.00
 20-Nov-2014,Intensive Care Unit,Aciclovir 500mg/20mL Vial (5),15.00
 21-Nov-2014,Intensive Care Unit,Meropenem 1g Vial (5),15.00
 21-Nov-2014,Intensive Care Unit,Vancomycin 1g Vial (1),8.00
 25-Nov-2014,Intensive Care Unit,Aciclovir 500mg/20mL Vial (5),5.00
 25-Nov-2014,Intensive Care Unit,Azithromycin 500mg Vial (1),5.00
 25-Nov-2014,Intensive Care Unit,Erythromycin Lactobionate 1g Vial (1),2.00
 25-Nov-2014,Intensive Care Unit,Lincomycin 600mg/2mL Vial (5),5.00
 25-Nov-2014,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),30.00
 25-Nov-2014,Intensive Care Unit,Vancomycin 1g Vial (1),20.00
 28-Nov-2014,Intensive Care Unit,Hydroxychloroquine 200mg Tablet (100),5.00
 28-Nov-2014,Intensive Care Unit,Clotrimazole 1% (10mg/g) Cream (20g),2.00
 06-Nov-2014,Maude Bellas Maternity Ward,Benzylpenicillin 1.2g Vial (1),5.00
 06-Nov-2014,Maude Bellas Maternity Ward,Benzylpenicillin 600mg Vial (1),5.00
 06-Nov-2014,Maude Bellas Maternity Ward,Cephalexin 500mg Capsule (20),40.00
 06-Nov-2014,Maude Bellas Maternity Ward,Cephazolin 1g Vial (10),10.00
 11-Nov-2014,Maude Bellas Maternity Ward,Moxifloxacin 400mg Tablet (5),4.00
 11-Nov-2014,Maude Bellas Maternity Ward,Metronidazole 400mg Tablet (21),18.00
 13-Nov-2014,Maude Bellas Maternity Ward,Amoxycillin 500mg Clavulanic Acid 125mg  Tablet (10),10.00
 13-Nov-2014,Maude Bellas Maternity Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),20.00
 13-Nov-2014,Maude Bellas Maternity Ward,Cephalexin 500mg Capsule (20),20.00
 13-Nov-2014,Maude Bellas Maternity Ward,Gentamicin 80mg/2mL Ampoule (50),10.00
 13-Nov-2014,Maude Bellas Maternity Ward,Metronidazole 500mg/100mL Infusion (10),10.00
 13-Nov-2014,Maude Bellas Maternity Ward,Metronidazole 200mg Tablet (21),42.00
 20-Nov-2014,Maude Bellas Maternity Ward,Amoxycillin 1g Vial (10),20.00
 20-Nov-2014,Maude Bellas Maternity Ward,Amoxycillin 500mg Capsule (20),60.00
 20-Nov-2014,Maude Bellas Maternity Ward,Amoxycillin 500mg Clavulanic Acid 125mg  Tablet (10),20.00
 20-Nov-2014,Maude Bellas Maternity Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),30.00
 20-Nov-2014,Maude Bellas Maternity Ward,Benzylpenicillin 1.2g Vial (1),5.00
 20-Nov-2014,Maude Bellas Maternity Ward,Cephalexin 500mg Capsule (20),40.00
 20-Nov-2014,Maude Bellas Maternity Ward,Cephazolin 1g Vial (10),20.00
 20-Nov-2014,Maude Bellas Maternity Ward,Metronidazole 500mg/100mL Infusion (10),20.00
 27-Nov-2014,Maude Bellas Maternity Ward,Amoxycillin 500mg Capsule (20),20.00
 27-Nov-2014,Maude Bellas Maternity Ward,Amoxycillin 500mg Clavulanic Acid 125mg  Tablet (10),10.00
 27-Nov-2014,Maude Bellas Maternity Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),30.00
 27-Nov-2014,Maude Bellas Maternity Ward,Benzylpenicillin 1.2g Vial (1),5.00
 27-Nov-2014,Maude Bellas Maternity Ward,Metronidazole 200mg Tablet (21),21.00
 02-Dec-2014,Acute Medical Unit,Hydroxychloroquine 200mg Tablet (100),5.00
 19-Dec-2014,Acute Medical Unit,Hydroxychloroquine 200mg Tablet (100),5.00
 12-Dec-2014,Acute Medical Unit,Amoxycillin 500mg Clavulanic Acid 125mg  Tablet (10),10.00
 16-Dec-2014,Acute Medical Unit,Meropenem 500mg Vial (5),10.00
 28-Dec-2014,Acute Medical Unit,Meropenem 500mg Vial (5),15.00
 12-Dec-2014,Acute Medical Unit,Amoxycillin 1g Vial (10),10.00
 19-Dec-2014,Acute Medical Unit,Amoxycillin 1g Vial (10),20.00
 24-Dec-2014,Acute Medical Unit,Amoxycillin 1g Vial (10),20.00
 05-Dec-2014,Acute Medical Unit,Amoxycillin 500mg Capsule (20),20.00
 12-Dec-2014,Acute Medical Unit,Amoxycillin 500mg Capsule (20),20.00
 05-Dec-2014,Acute Medical Unit,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),20.00
 12-Dec-2014,Acute Medical Unit,Azithromycin 500mg Vial (1),20.00
 31-Dec-2014,Acute Medical Unit,Azithromycin 500mg/10mL Vial (10),20.00
 12-Dec-2014,Acute Medical Unit,Azithromycin 500mg Tablet (3),6.00
 12-Dec-2014,Acute Medical Unit,Benzylpenicillin 1.2g Vial (1),10.00
 19-Dec-2014,Acute Medical Unit,Benzylpenicillin 1.2g Vial (1),10.00
 24-Dec-2014,Acute Medical Unit,Benzylpenicillin 1.2g Vial (1),5.00
 24-Dec-2014,Acute Medical Unit,Benzylpenicillin 600mg Vial (1),5.00
 05-Dec-2014,Acute Medical Unit,Ceftriaxone 1g Vial (1),10.00
 12-Dec-2014,Acute Medical Unit,Ceftriaxone 1g Vial (1),10.00
 19-Dec-2014,Acute Medical Unit,Ceftriaxone 1g Vial (1),15.00
 24-Dec-2014,Acute Medical Unit,Ceftriaxone 1g Vial (1),10.00
 05-Dec-2014,Acute Medical Unit,Cephalexin 500mg Capsule (20),20.00
 19-Dec-2014,Acute Medical Unit,Cephazolin 1g Vial (10),20.00
 24-Dec-2014,Acute Medical Unit,Cephazolin 1g Vial (10),10.00
 19-Dec-2014,Acute Medical Unit,Chloramphenicol 1% (10mg/g) Eye Ointment (4g),1.00
 05-Dec-2014,Acute Medical Unit,Ciprofloxacin 500mg Tablet (14),14.00
 05-Dec-2014,Acute Medical Unit,Clotrimazole 1% (10mg/g) Cream (20g),2.00
 05-Dec-2014,Acute Medical Unit,Doxycycline 100mg Tablet (7),14.00
 12-Dec-2014,Acute Medical Unit,Doxycycline 100mg Tablet (7),14.00
 19-Dec-2014,Acute Medical Unit,Doxycycline 100mg Tablet (7),7.00
 24-Dec-2014,Acute Medical Unit,Doxycycline 100mg Tablet (7),14.00
 24-Dec-2014,Acute Medical Unit,Flucloxacillin 1g Vial (10),30.00
 24-Dec-2014,Acute Medical Unit,Flucloxacillin 500mg Vial (10),10.00
 22-Dec-2014,Acute Medical Unit,Lincomycin 600mg/2mL Vial (5),10.00
 19-Dec-2014,Acute Medical Unit,Metronidazole 500mg/100mL Infusion (10),10.00
 12-Dec-2014,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),10.00
 19-Dec-2014,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),10.00
 24-Dec-2014,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),20.00
 05-Dec-2014,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),3.00
 22-Dec-2014,Acute Medical Unit,Vancomycin 1g Vial (1),10.00
 05-Dec-2014,Acute Medical Unit,Vancomycin 500mg Vial (10),10.00
 22-Dec-2014,Acute Medical Unit,Vancomycin 500mg Vial (10),10.00
 24-Dec-2014,Acute Medical Unit,Vancomycin 500mg Vial (10),10.00
 24-Dec-2014,Benson Medical Ward,Amoxycillin 500mg Clavulanic Acid 125mg  Tablet (10),9.00
 02-Dec-2014,Benson Medical Ward,Amoxycillin 500mg Clavulanic Acid 125mg  Tablet (10),6.00
 29-Dec-2014,Benson Medical Ward,Amoxycillin 500mg Clavulanic Acid 125mg  Tablet (10),10.00
 01-Dec-2014,Benson Medical Ward,Amoxycillin 500mg Clavulanic Acid 125mg  Tablet (10),10.00
 29-Dec-2014,Benson Medical Ward,Amoxycillin 400mg Clavulanate 57mg per 5mL  Suspension (60mL),1.00
 05-Dec-2014,Benson Medical Ward,Fluconazole 200mg Capsule (28),14.00
 03-Dec-2014,Benson Medical Ward,Fluconazole 200mg Capsule (28),6.00
 09-Dec-2014,Benson Medical Ward,Fluconazole 200mg Capsule (28),28.00
 11-Dec-2014,Benson Medical Ward,Nitrofurantoin 50mg Capsule (30),7.00
 17-Dec-2014,Benson Medical Ward,Nitrofurantoin 50mg Capsule (30),10.00
 27-Dec-2014,Benson Medical Ward,Nitrofurantoin 50mg Capsule (30),7.00
 08-Dec-2014,Benson Medical Ward,Miconazole 2% (20mg/g) Gel: Oral (15g),1.00
 23-Dec-2014,Benson Medical Ward,Terbinafine 250mg Tablet (42),7.00
 03-Dec-2014,Benson Medical Ward,Sulfamethoxazole 800mg Trimethoprim 160mg  Tablet (10),10.00
 12-Dec-2014,Benson Medical Ward,Sulfamethoxazole 800mg Trimethoprim 160mg  Tablet (10),10.00
 03-Dec-2014,Benson Medical Ward,Sulfamethoxazole 800mg Trimethoprim 160mg  Tablet (10),18.00
 29-Dec-2014,Benson Medical Ward,Moxifloxacin 400mg Tablet (5),5.00
 18-Dec-2014,Benson Medical Ward,Hexamine Hippurate 1g Tablet (100),14.00
 08-Dec-2014,Benson Medical Ward,Meropenem 500mg Vial (5),10.00
 22-Dec-2014,Benson Medical Ward,Aciclovir 5% (50mg/g) Cream (2g),1.00
 03-Dec-2014,Benson Medical Ward,Amoxycillin 1g Vial (10),30.00
 10-Dec-2014,Benson Medical Ward,Amoxycillin 1g Vial (10),30.00
 17-Dec-2014,Benson Medical Ward,Amoxycillin 1g Vial (10),40.00
 23-Dec-2014,Benson Medical Ward,Amoxycillin 1g Vial (10),80.00
 30-Dec-2014,Benson Medical Ward,Amoxycillin 1g Vial (10),10.00
 03-Dec-2014,Benson Medical Ward,Amoxycillin 500mg Capsule (20),40.00
 10-Dec-2014,Benson Medical Ward,Amoxycillin 500mg Capsule (20),40.00
 23-Dec-2014,Benson Medical Ward,Amoxycillin 500mg Capsule (20),40.00
 03-Dec-2014,Benson Medical Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),20.00
 10-Dec-2014,Benson Medical Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),20.00
 17-Dec-2014,Benson Medical Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),20.00
 30-Dec-2014,Benson Medical Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),30.00
 10-Dec-2014,Benson Medical Ward,Azithromycin 500mg Vial (1),10.00
 17-Dec-2014,Benson Medical Ward,Azithromycin 500mg Vial (1),10.00
 31-Dec-2014,Benson Medical Ward,Azithromycin 500mg/10mL Vial (10),20.00
 03-Dec-2014,Benson Medical Ward,Azithromycin 500mg Tablet (3),6.00
 30-Dec-2014,Benson Medical Ward,Azithromycin 500mg Tablet (3),6.00
 02-Dec-2014,Benson Medical Ward,Benzylpenicillin 1.2g Vial (1),10.00
 03-Dec-2014,Benson Medical Ward,Benzylpenicillin 1.2g Vial (1),40.00
 10-Dec-2014,Benson Medical Ward,Benzylpenicillin 1.2g Vial (1),30.00
 17-Dec-2014,Benson Medical Ward,Benzylpenicillin 1.2g Vial (1),10.00
 23-Dec-2014,Benson Medical Ward,Benzylpenicillin 1.2g Vial (1),10.00
 02-Dec-2014,Benson Medical Ward,Benzylpenicillin 600mg Vial (1),10.00
 03-Dec-2014,Benson Medical Ward,Benzylpenicillin 600mg Vial (1),15.00
 05-Dec-2014,Benson Medical Ward,Benzylpenicillin 600mg Vial (1),20.00
 10-Dec-2014,Benson Medical Ward,Benzylpenicillin 600mg Vial (1),20.00
 23-Dec-2014,Benson Medical Ward,Benzylpenicillin 600mg Vial (1),15.00
 30-Dec-2014,Benson Medical Ward,Benzylpenicillin 600mg Vial (1),5.00
 03-Dec-2014,Benson Medical Ward,Ceftriaxone 1g Vial (1),15.00
 10-Dec-2014,Benson Medical Ward,Ceftriaxone 1g Vial (1),20.00
 17-Dec-2014,Benson Medical Ward,Ceftriaxone 1g Vial (1),20.00
 23-Dec-2014,Benson Medical Ward,Ceftriaxone 1g Vial (1),10.00
 30-Dec-2014,Benson Medical Ward,Ceftriaxone 1g Vial (1),10.00
 10-Dec-2014,Benson Medical Ward,Cephalexin 500mg Capsule (20),40.00
 23-Dec-2014,Benson Medical Ward,Cephalexin 500mg Capsule (20),40.00
 30-Dec-2014,Benson Medical Ward,Cephalexin 500mg Capsule (20),40.00
 03-Dec-2014,Benson Medical Ward,Cephazolin 1g Vial (10),20.00
 10-Dec-2014,Benson Medical Ward,Cephazolin 1g Vial (10),10.00
 17-Dec-2014,Benson Medical Ward,Cephazolin 1g Vial (10),20.00
 23-Dec-2014,Benson Medical Ward,Cephazolin 1g Vial (10),20.00
 30-Dec-2014,Benson Medical Ward,Cephazolin 1g Vial (10),30.00
 03-Dec-2014,Benson Medical Ward,Chloramphenicol 0.5% (5mg/mL) Eye Drop (10mL),2.00
 30-Dec-2014,Benson Medical Ward,Chloramphenicol 0.5% (5mg/mL) Eye Drop (10mL),1.00
 03-Dec-2014,Benson Medical Ward,Chloramphenicol 1% (10mg/g) Eye Ointment (4g),1.00
 17-Dec-2014,Benson Medical Ward,Ciprofloxacin 200mg/100mL Infusion (10),10.00
 10-Dec-2014,Benson Medical Ward,Ciprofloxacin 500mg Tablet (14),14.00
 30-Dec-2014,Benson Medical Ward,Ciprofloxacin 500mg Tablet (14),28.00
 02-Dec-2014,Benson Medical Ward,Clindamycin 150mg Capsule (24),96.00
 03-Dec-2014,Benson Medical Ward,Clindamycin 150mg Capsule (24),48.00
 10-Dec-2014,Benson Medical Ward,Clindamycin 150mg Capsule (24),96.00
 30-Dec-2014,Benson Medical Ward,Clindamycin 150mg Capsule (24),72.00
 01-Dec-2014,Benson Medical Ward,Clotrimazole 1% (10mg/g) Cream (20g),1.00
 03-Dec-2014,Benson Medical Ward,Clotrimazole 1% (10mg/g) Cream (20g),2.00
 10-Dec-2014,Benson Medical Ward,Clotrimazole 1% (10mg/g) Cream (20g),2.00
 17-Dec-2014,Benson Medical Ward,Clotrimazole 1% (10mg/g) Cream (20g),2.00
 30-Dec-2014,Benson Medical Ward,Clotrimazole 1% (10mg/g) Cream (20g),1.00
 03-Dec-2014,Benson Medical Ward,Doxycycline 100mg Tablet (7),14.00
 03-Dec-2014,Benson Medical Ward,Doxycycline 100mg Tablet (7),35.00
 10-Dec-2014,Benson Medical Ward,Doxycycline 100mg Tablet (7),28.00
 23-Dec-2014,Benson Medical Ward,Doxycycline 100mg Tablet (7),28.00
 03-Dec-2014,Benson Medical Ward,Flucloxacillin 1g Vial (10),70.00
 10-Dec-2014,Benson Medical Ward,Flucloxacillin 1g Vial (10),80.00
 17-Dec-2014,Benson Medical Ward,Flucloxacillin 1g Vial (10),80.00
 23-Dec-2014,Benson Medical Ward,Flucloxacillin 1g Vial (10),40.00
 24-Dec-2014,Benson Medical Ward,Flucloxacillin 1g Vial (10),40.00
 30-Dec-2014,Benson Medical Ward,Flucloxacillin 1g Vial (10),20.00
 10-Dec-2014,Benson Medical Ward,Flucloxacillin 500mg Capsule (24),72.00
 11-Dec-2014,Benson Medical Ward,Flucloxacillin 8g in Sodium Chloride 0.9%  Infusor LV10 (240mL),7.00
 10-Dec-2014,Benson Medical Ward,Lincomycin 600mg/2mL Vial (5),5.00
 17-Dec-2014,Benson Medical Ward,Lincomycin 600mg/2mL Vial (5),10.00
 23-Dec-2014,Benson Medical Ward,Lincomycin 600mg/2mL Vial (5),5.00
 16-Dec-2014,Benson Medical Ward,Moxifloxacin 400mg Tablet (5),-1.00
 24-Dec-2014,Benson Medical Ward,Moxifloxacin 400mg Tablet (5),-5.00
 24-Dec-2014,Benson Medical Ward,Moxifloxacin 400mg Tablet (5),-3.00
 03-Dec-2014,Benson Medical Ward,Moxifloxacin 400mg/250mL Infusion (1),-1.00
 18-Dec-2014,Benson Medical Ward,Norfloxacin 400mg Tablet (14),14.00
 10-Dec-2014,Benson Medical Ward,"Nystatin 100,000unit/mL Suspension (24mL)",1.00
 23-Dec-2014,Benson Medical Ward,"Nystatin 100,000unit/mL Suspension (24mL)",1.00
 10-Dec-2014,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),60.00
 17-Dec-2014,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),20.00
 23-Dec-2014,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),20.00
 30-Dec-2014,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),20.00
 03-Dec-2014,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),30.00
 10-Dec-2014,Benson Medical Ward,Roxithromycin 150mg Tablet (10),10.00
 23-Dec-2014,Benson Medical Ward,Vancomycin 1g Vial (1),2.00
 03-Dec-2014,Benson Medical Ward,Vancomycin 1g Vial (1),10.00
 03-Dec-2014,Benson Medical Ward,Vancomycin 1g Vial (1),4.00
 03-Dec-2014,Benson Medical Ward,Vancomycin 500mg Vial (10),10.00
 10-Dec-2014,Benson Medical Ward,Vancomycin 500mg Vial (10),10.00
 23-Dec-2014,Benson Medical Ward,Vancomycin 500mg Vial (10),10.00
 18-Dec-2014,Colyer Surgical Ward,Chloramphenicol 0.5% (5mg/mL) Eye Drop (10mL),1.00
 22-Dec-2014,Colyer Surgical Ward,Vancomycin 1g Vial (1),6.00
 18-Dec-2014,Colyer Surgical Ward,Rifampicin 100mg/5mL Mixture (60mL),1.00
 22-Dec-2014,Colyer Surgical Ward,Lincomycin 600mg/2mL Vial (5),10.00
 29-Dec-2014,Colyer Surgical Ward,Lincomycin 600mg/2mL Vial (5),15.00
 12-Dec-2014,Colyer Surgical Ward,Lincomycin 600mg/2mL Vial (5),15.00
 22-Dec-2014,Colyer Surgical Ward,Amoxycillin 1g Vial (10),20.00
 15-Dec-2014,Colyer Surgical Ward,Amoxycillin 500mg Capsule (20),40.00
 01-Dec-2014,Colyer Surgical Ward,Amoxycillin 500mg Clavulanic Acid 125mg  Tablet (10),10.00
 01-Dec-2014,Colyer Surgical Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),10.00
 08-Dec-2014,Colyer Surgical Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),10.00
 15-Dec-2014,Colyer Surgical Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),20.00
 22-Dec-2014,Colyer Surgical Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),10.00
 15-Dec-2014,Colyer Surgical Ward,Benzylpenicillin 1.2g Vial (1),5.00
 22-Dec-2014,Colyer Surgical Ward,Benzylpenicillin 1.2g Vial (1),5.00
 15-Dec-2014,Colyer Surgical Ward,Benzylpenicillin 600mg Vial (1),5.00
 22-Dec-2014,Colyer Surgical Ward,Benzylpenicillin 600mg Vial (1),5.00
 15-Dec-2014,Colyer Surgical Ward,Ceftriaxone 1g Vial (1),10.00
 22-Dec-2014,Colyer Surgical Ward,Ceftriaxone 1g Vial (1),10.00
 15-Dec-2014,Colyer Surgical Ward,Cephalexin 500mg Capsule (20),20.00
 01-Dec-2014,Colyer Surgical Ward,Cephazolin 1g Vial (10),40.00
 15-Dec-2014,Colyer Surgical Ward,Cephazolin 1g Vial (10),20.00
 22-Dec-2014,Colyer Surgical Ward,Cephazolin 1g Vial (10),20.00
 08-Dec-2014,Colyer Surgical Ward,Clindamycin 150mg Capsule (24),24.00
 01-Dec-2014,Colyer Surgical Ward,Flucloxacillin 1g Vial (10),20.00
 08-Dec-2014,Colyer Surgical Ward,Flucloxacillin 1g Vial (10),20.00
 15-Dec-2014,Colyer Surgical Ward,Flucloxacillin 1g Vial (10),20.00
 22-Dec-2014,Colyer Surgical Ward,Flucloxacillin 1g Vial (10),20.00
 12-Dec-2014,Colyer Surgical Ward,Lincomycin 600mg/2mL Vial (5),10.00
 08-Dec-2014,Colyer Surgical Ward,Metronidazole 500mg/100mL Infusion (10),20.00
 15-Dec-2014,Colyer Surgical Ward,Metronidazole 500mg/100mL Infusion (10),40.00
 22-Dec-2014,Colyer Surgical Ward,Metronidazole 500mg/100mL Infusion (10),30.00
 01-Dec-2014,Colyer Surgical Ward,Metronidazole 400mg Tablet (21),21.00
 22-Dec-2014,Colyer Surgical Ward,Metronidazole 400mg Tablet (21),42.00
 08-Dec-2014,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),40.00
 15-Dec-2014,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),10.00
 15-Dec-2014,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),40.00
 22-Dec-2014,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),40.00
 31-Dec-2014,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),10.00
 01-Dec-2014,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),10.00
 15-Dec-2014,Colyer Surgical Ward,Vancomycin 125mg Capsule (20),10.00
 28-Dec-2014,Galliers Bickley Ward (Maternity),Piperacillin 4g Tazobactam 500mg  Vial (1),6.00
 19-Dec-2014,Galliers Bickley Ward (Maternity),Amoxycillin 500mg Vial (5),5.00
 24-Dec-2014,Galliers Bickley Ward (Maternity),Amoxycillin 500mg Vial (5),10.00
 05-Dec-2014,Galliers Bickley Ward (Maternity),Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),10.00
 12-Dec-2014,Galliers Bickley Ward (Maternity),Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),10.00
